"name";2007-05-05;2007-06-04;2007-07-04;2007-08-03;2007-09-02;2007-10-02;2007-11-01;2007-12-01;2007-12-31;2008-01-30;2008-02-29;2008-03-30;2008-04-29;2008-05-29;2008-06-28;2008-07-28;2008-08-27;2008-09-26;2008-10-26;2008-11-25;2008-12-25;2009-01-24;2009-02-23;2009-03-25;2009-04-24;2009-05-24;2009-06-23;2009-07-23;2009-08-22;2009-09-21;2009-10-21;2009-11-20;2009-12-20;2010-01-19;2010-02-18;2010-03-20;2010-04-19;2010-05-19;2010-06-18;2010-07-18;2010-08-17;2010-09-16;2010-10-16;2010-11-15;2010-12-15;2011-01-14;2011-02-13;2011-03-15;2011-04-14;2011-05-14;2011-06-13;2011-07-13;2011-08-12;2011-09-11;2011-10-11;2011-11-10;2011-12-10;2012-01-09;2012-02-08;2012-03-09;2012-04-08;2012-05-08;2012-06-07;2012-07-07;2012-08-06;2012-09-05;2012-10-05;2012-11-04;2012-12-04;2013-01-03;2013-02-02;2013-03-04;2013-04-03;2013-05-03;2013-06-02;2013-07-02;2013-08-01;2013-08-31;2013-09-30;2013-10-30;2013-11-29;2013-12-29;2014-01-28;2014-02-27;2014-03-29;2014-04-28;2014-05-28;2014-06-27;2014-07-27;2014-08-26;2014-09-25;2014-10-25;2014-11-24;2014-12-24;2015-01-23;2015-02-22;2015-03-24;2015-04-23;2015-05-23;2015-06-22;2015-07-22;2015-08-21;2015-09-20;2015-10-20;2015-11-19;2015-12-19;2016-01-18;2016-02-17;2016-03-18;2016-04-17;2016-05-17;2016-06-16;2016-07-16;2016-08-15;2016-09-14;2016-10-14;2016-11-13;2016-12-13;2017-01-12;2017-02-11;2017-03-13;2017-04-12;2017-05-12;2017-06-11;2017-07-11;2017-08-10;2017-09-09;2017-10-09;2017-11-08;2017-12-08;2018-01-07;2018-02-06;2018-03-08;2018-04-07;2018-05-07;2018-06-06;2018-07-06;2018-08-05;2018-09-04;2018-10-04;2018-11-03;2018-12-03;2019-01-02
"The Wailers";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0015752303;0,0067071526;0,012698252;0,015329076;0,01604313;0,027517934;0,057734279;0,08124946;0,087022454;0,086528493;0,086037335;0,085548966;0,085063369;0,084580528;0,084100427;0,083623052;0,083148387;0,082676416;0,082207124;0,081740496;0,081276516;0,08081517;0,080356443;0,07990032;0,079446786;0,078995826;0,078547426;0,078101571;0,077658247;0,077217439;0,076779134;0,076343316;0,075909972;0,075479088;0,07505065;0,074624644;0,074201056;0,073779872;0,073361079;0,072944663;0,072530611;0,072118909;0,071709544;0,071302503;0,070897772;0,070495338;0,070095189;0,069697311;0,069301692;0,068908318;0,068517177;0,068128257;0,067741544;0,067357026;0,06697469;0,066594525;0,066216518;0,065840657;0,065466928;0,065095322;0,064725824;0,064358424;0,06399311;0,063629869;0,06326869;0,062909561;0,062552471;0,062197407;0,061844359;0,061493315;0,061144264;0,060797193;0,060452093;0,060108952;0,059767759;0,06748871;0,086257355;0,10176002;0,10842824;0,10876606;0,10814868;0,1075348;0,1069244;0,10631748
"Benga";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0012175814;0,014149304;0,057050471;0,12168043;0,15631794;0,16208899;0,16116893;0,1602541;0,15934445;0,15843998;0,15754063;0,15664639;0,15575723;0,15487311;0,15399401;0,1531199;0,15225076;0,15138654;0,15052723;0,1496728;0,14882322;0,14797847;0,1471385;0,14630331;0,14547285;0,14464711;0,14382606;0,14300967;0,14219791;0,14139076;0,14058819;0,13979017;0,13899669;0,13820771;0,13742321;0,13664316;0,13586754;0,13509632;0,13432948;0,13356699;0,13280883;0,13205498;0,1313054;0,13056008;0,12981899;0,1290821;0,1283494;0,12762086;0,12689645;0,12617615;0,12545994;0,1247478;0,1240397;0,12333562;0,12263554;0,12193943;0,12124727;0,12055904;0,11987472;0,11919428;0,1185177;0,11784497;0,11717605;0,11651093;0,11584958;0,11519199;0,11453813;0,11388798;0,11324153;0,11259874;0,1119596;0,11132409;0,11069219;0,11006387;0,10943912;0,10881792;0,10820024;0,10758607;0,10697538;0,10636816;0,10576439
"City of the Sun";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00073783327;0,0094773334;0,0295645;0,042826215;0,045823988;0,045563879;0,045305247;0,045048083;0,045292921;0,055350609;0,085933444;0,11038111;0,11576826;0,11511113;0,11445773;0,11380804;0,11316203;0,1125197;0,11188101;0,11124594;0,11061448;0,10998661;0,1093623;0,10874153;0,10812429;0,10751055;0,10690029;0,1062935;0,10569015
"Ceilidh";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00073783327;0,0094773334;0,0295645;0,042826215;0,045823988;0,045563879;0,045305247;0,045048083;0,045292921;0,055350609;0,085933444;0,11038111;0,11576826;0,11511113;0,11445773;0,11380804;0,11316203;0,1125197;0,11188101;0,11124594;0,11061448;0,10998661;0,1093623;0,10874153;0,10812429;0,10751055;0,10690029;0,1062935;0,10569015
"Of Water";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00073783327;0,0094773334;0,0295645;0,042826215;0,045823988;0,045563879;0,045305247;0,045048083;0,045292921;0,055350609;0,085933444;0,11038111;0,11576826;0,11511113;0,11445773;0,11380804;0,11316203;0,1125197;0,11188101;0,11124594;0,11061448;0,10998661;0,1093623;0,10874153;0,10812429;0,10751055;0,10690029;0,1062935;0,10569015
"Screw";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00083801214;0,0057939299;0,014692972;0,021552256;0,025591503;0,034804811;0,048012898;0,05568775;0,06383973;0,079029701;0,095060452;0,10588834;0,11012645;0,11005064;0,10942596;0,10880483;0,10818723;0,10757313;0,10696252;0,10635537;0,10575167;0,1051514;0,10455454;0,10396106;0,10337095;0,10278419;0,10220076;0,10162064;0,10104382;0,10047027;0,099899975;0,099332918;0,098769079;0,098208441;0,097650986;0,097096694;0,096545549;0,095997532;0,095452626;0,094910813;0,094372076;0,093836396;0,093303757;0,092774142;0,092247533;0,091723913;0,091203265;0,090685572;0,090170818;0,089658986;0,089150059;0,088644021;0,088140855;0,087640546;0,087143076;0,08664843;0,086156592;0,085667546;0,085181275;0,084697765;0,088453132;0,10450807;0,12336617;0,13084416;0,13089318;0,13015019;0,12941143;0,12867686;0,12794646;0,1272202;0,12649807;0,12578003;0,12506607;0,12435617;0,12365029;0,12294842;0,12225053;0,12155661;0,12086662;0,12018055;0,11949838;0,11882008;0,11814562;0,117475;0,11680818;0,11614515;0,11548588;0,11483035;0,11417855;0,11353044;0,11288602;0,11224525;0,11160811;0,1109746;0,11034468;0,10971833;0,10909555;0,10847629;0,10786055;0,10724831;0,10663954;0,10603423;0,10543235
"Rasmus Thude;Young";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0011157026;0,013668142;0,054001084;0,11582218;0,15208127;0,16048948;0,16052607;0,15961488;0,15870887;0,157808;0,15691224;0,15602157;0,15513595;0,15425536;0,15337977;0,15250914;0,15164346;0,1507827;0,14992682;0,1490758;0,1482296;0,14738822;0,1465516;0,14571974;0,1448926;0,14407015;0,14325237;0,14243924;0,14163072;0,14082678;0,14002742;0,13923259;0,13844227;0,13765643;0,13687506;0,13609812;0,1353256;0,13455746;0,13379367;0,13303423;0,13227909;0,13152824;0,13078166;0,13003931;0,12930117;0,12856722;0,12783744;0,12711181;0,12639029;0,12567287;0,12495952;0,12425021;0,12354494;0,12284367;0,12214638;0,12145304;0,12076364;0,12007816;0,11939657;0,11871884;0,11804496;0,11737491;0,11670866;0,11604619;0,11538749;0,11473252;0,11408127;0,11343371;0,11278984;0,11214961;0,11151302;0,11088005;0,11025066;0,10962485;0,1090026;0,10838387;0,10776866;0,10715693;0,10654868;0,10594389;0,10534252
"Stereomaniacs";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0011609395;0,015753598;0,061365435;0,12539115;0,15693287;0,16134565;0,16042981;0,15951917;0,1586137;0,15771337;0,15681815;0,15592801;0,15504292;0,15416286;0,15328779;0,15241769;0,15155253;0,15069228;0,14983692;0,1489864;0,14814072;0,14729984;0,14646373;0,14563236;0,14480572;0,14398376;0,14316647;0,14235383;0,14154579;0,14074234;0,13994345;0,1391491;0,13835925;0,13757389;0,13679299;0,13601652;0,13524445;0,13447677;0,13371345;0,13295446;0,13219977;0,13144937;0,13070323;0,12996133;0,12922364;0,12849013;0,12776079;0,12703559;0,1263145;0,12559751;0,12488459;0,12417571;0,12347086;0,12277001;0,12207313;0,12138021;0,12069123;0,12000616;0,11932497;0,11864765;0,11797418;0,11730453;0,11663868;0,11597661;0,1153183;0,11466372;0,11401286;0,11336569;0,1127222;0,11208236;0,11144616;0,11081356;0,11018455;0,10955912;0,10893723;0,10831888;0,10770403;0,10709268;0,10648479;0,10588036;0,10527936
"Netsky";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0001283593;0,0087824946;0,043194242;0,091876959;0,11703897;0,11961754;0,11893856;0,11826344;0,11759215;0,11692466;0,11626097;0,11560104;0,11494486;0,11429241;0,11364366;0,11299859;0,11235718;0,11171941;0,11314415;0,12130592;0,13267253;0,14148822;0,14296762;0,1421561;0,14134919;0,14054685;0,13974908;0,13895582;0,13816708;0,13738281;0,13660299;0,13582759;0,1350566;0,13428999;0,13352772;0,13276979;0,13201615;0,1312668;0,13052169;0,12978082;0,12904415;0,12831166;0,12758333;0,12685914;0,12613906;0,12542306;0,12471113;0,12400323;0,12329936;0,12259948;0,12190358;0,12121162;0,12052359;0,11983947;0,11915923;0,11848286;0,11781032;0,1171416;0,11647667;0,11581552;0,11515812;0,11450446;0,1138545;0,11320823;0,11256564;0,11192669;0,11129136;0,11065964;0,11003151;0,10940695;0,10878592;0,10816843;0,10755444;0,10694393;0,10633689;0,1057333;0,10513313
"Krypteria";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001220808;0,0046576902;0,0084736122;0,01014034;0,010162116;0,010104434;0,010107997;0,011727376;0,01555821;0,019408573;0,02083137;0,020713126;0,020595553;0,020478647;0,020362405;0,020246823;0,020131897;0,020017624;0,019903999;0,019791018;0,01967868;0,021280608;0,034931367;0,067551013;0,095537413;0,10194491;0,10136625;0,10959466;0,13437395;0,16142958;0,17414317;0,17444083;0,17345066;0,17246611;0,17148715;0,17051374;0,16954587;0,16858348;0,16762656;0,16667507;0,16572898;0,16478826;0,16385288;0,16292281;0,16199802;0,16107848;0,16016416;0,15925503;0,15835105;0,15745221;0,15655848;0,15566981;0,15478619;0,15390758;0,15303397;0,15216531;0,15130158;0,15044275;0,1495888;0,1487397;0,14789542;0,14705592;0,1462212;0,14539121;0,14456593;0,14374534;0,14292941;0,1421181;0,14131141;0,14050929;0,13971172;0,13891868;0,13813014;0,13734608;0,13656647;0,13579129;0,1350205;0,13425409;0,13349203;0,1327343;0,13198086;0,13123171;0,1304868;0,12974613;0,12900966;0,12827737;0,12754923;0,12682523;0,12610534;0,12538953;0,12467779;0,12397009;0,1232664;0,12256671;0,12187099;0,12117922;0,12049138;0,11980744;0,11912738;0,11845119;0,11777883;0,11711028;0,11644554;0,11578456;0,11512734;0,11447385;0,11382407;0,11317797;0,11253555;0,11189677;0,11126161;0,11063006;0,1100021;0,1093777;0,10875685;0,10813951;0,10752569;0,10691534;0,10630847;0,10570503;0,10510502
"Rabbit Junk";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,011755728;0,055948588;0,10474327;0,12363062;0,12500747;0,12429789;0,12359235;0,12289081;0,12219325;0,12149965;0,12080999;0,12012424;0,11944238;0,1187644;0,11809026;0,11741995;0,11675345;0,11609073;0,11543177;0,11477655;0,11412505;0,11347724;0,11283312;0,11219265;0,11155582;0,1109226;0,11029297;0,10966692;0,10904443;0,10842546;0,10781001;0,10719805;0,10658957;0,10598454;0,10538295;0,10478477
"Down Below";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00013389391;0,0020344843;0,0060529905;0,0097303577;0,010934406;0,01087234;0,010810626;0,010749262;0,010688247;0,010627577;0,010567253;0,01050727;0,010447628;0,010388325;0,010329358;0,011563672;0,023337722;0,054481802;0,085750182;0,096310158;0,096118668;0,097587725;0,10456757;0,1135162;0,11826145;0,11840314;0,11773105;0,11706278;0,1163983;0,1157376;0,11508064;0,11442741;0,1137779;0,11313206;0,1124899;0,11185138;0,11121648;0,11058519;0,10995748;0,10933333;0,10871273;0,10809565;0,10748207;0,10687198;0,10626534;0,10566215;0,10506239;0,10446603;0,10387305;0,10328344;0,10269718;0,10211425;0,10153462;0,10095828;0,10038522;0,099815409;0,099248832;0,09868547;0,098125307;0,097568323;0,097014501;0,096463822;0,09591627;0,095371825;0,09483047;0,094292189;0,093756963;0,093224775;0,092695608;0,092169444;0,091646267;0,09112606;0,090608806;0,090094488;0,089583089;0,089074593;0,088568983;0,088066243;0,087566357;0,087069309;0,086575082;0,08608366;0,085595027;0,085109169;0,084626068;0,084145709;0,083668077;0,083193156;0,082720931;0,082251386;0,081784507;0,081320277;0,080858683;0,080399709;0,07994334;0,079489562;0,079038359;0,078589717;0,078143623;0,07770006;0,077259015;0,076820473;0,076384421;0,075950844;0,075519728;0,075091059;0,074664823;0,074241007;0,073819597;0,073400578;0,072983938;0,07435387;0,082276838;0,094057485;0,1023895
"Jason Mraz";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00036226262;0,019818468;0,060758166;0,10269217;0,12020298;0,11985451;0,11917419;0,11849773;0,1178251;0,1171563;0,11649129;0,11583006;0,11517258;0,11451883;0,11386879;0,11322244;0,11257976;0,11194073;0,11130533;0,11370027;0,12308138;0,1341182;0,14129929;0,14164844;0,14084441;0,14004494;0,13925001;0,1384596;0,13767367;0,1368922;0,13611516;0,13534254;0,1345743;0,13381042;0,13305088;0,13229565;0,13154471;0,13079803;0,13005558;0,12931736;0,12858332;0,12785345;0,12712772;0,12640611;0,1256886;0,12497516;0,12426577;0,1235604;0,12285904;0,12216167;0,12146824;0,12077876;0,12009319;0,11941151;0,1187337;0,11805974;0,1173896;0,11672327;0,11606072;0,11540193;0,11474688;0,11409555;0,11344791;0,11280395;0,11216365;0,11152698;0,11089393;0,11026446;0,10963858;0,10901624;0,10839744;0,10778215;0,10717035;0,10656202;0,10595715;0,10535571;0,10475768;0,10416305
"Ethan Kath, Alice Glass";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,011723593;0,051880436;0,11284888;0,14969664;0,15160469;0,15074414;0,14988848;0,14903767;0,1481917;0,14735052;0,14651413;0,14568248;0,14485555;0,14403331;0,14321574;0,14240281;0,1415945;0,14079077;0,13999161;0,13919698;0,13840686;0,13762123;0,13684006;0,13606332;0,13529099;0,13452305;0,13375946;0,13300021;0,13224526;0,13149461;0,13074821;0,13000605;0,1292681;0,12853435;0,12780475;0,1270793;0,12635797;0,12564073;0,12492756;0,12421844;0,12351334;0,12281225;0,12211514;0,12142198;0,12073276;0,12004745;0,11936603;0,11868848;0,11801478;0,11734489;0,11667882;0,11601652;0,11535798;0,11470318;0,11405209;0,11340471;0,11276099;0,11212093;0,11148451;0,11085169;0,11022247;0,10959682;0,10897472;0,10835615;0,1077411;0,10712953;0,10652144;0,10591679;0,10531558;0,10471779;0,10412338
"George Ezra";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0050594008;0,019772084;0,038384249;0,047766388;0,048095193;0,047822193;0,047550742;0,047280832;0,047012454;0,0467456;0,04648026;0,046216427;0,045954091;0,045693244;0,045433877;0,045175983;0,044919553;0,044664579;0,044411051;0,044158963;0,043908306;0,043659071;0,043411251;0,043164838;0,042919824;0,042908042;0,051797676;0,081422673;0,10733607;0,11399475;0,11334768;0,11270429;0,11206456;0,11142845;0,11079595;0,11016705;0,10954171;0,10891993;0,10830167;0,10768692;0,10707566;0,10646788;0,10586354;0,10526263;0,10466513;0,10407103
"Clint Mansell";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00094873582;0,010440456;0,027447106;0,038955369;0,041712829;0,041476057;0,041240628;0,041006536;0,040773773;0,040542331;0,040312202;0,041592433;0,061609946;0,098674303;0,1229571;0,12837156;0,12764289;0,12691836;0,12619794;0,12548161;0,12476934;0,12406112;0,12335692;0,12265671;0,12196048;0,1212682;0,12057985;0,11989541;0,11921486;0,11853816;0,11786531;0,11719628;0,11653104;0,11586958;0,11521188;0,11455791;0,11390765;0,11326108;0,11261818;0,11197893;0,11134331;0,1107113;0,11008287;0,10945802;0,10883671;0,10821892;0,10760464;0,10699385;0,10638653;0,10578265;0,1051822;0,10458516;0,10399151;0,10340123
"You Love Her Coz She's Dead";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,020419226;0,061610947;0,09265249;0,1050581;0,10565596;0,10505623;0,10445991;0,10386697;0,10327739
"Civil Civic";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00020024422;0,0041527613;0,023221808;0,064843246;0,11482009;0,14122241;0,14279285;0,14198233;0,1411764;0,14037505;0,13957824;0,13878596;0,13799818;0,13721487;0,136436;0,13566155;0,13489151;0,13412583;0,1333645;0,13260749;0,13185477;0,13110633;0,13036214;0,12962217;0,1288864;0,12815481;0,12742737;0,12670406;0,12598486;0,12526974;0,12455868;0,12385165;0,12314864;0,12244961;0,12175456;0,12106345;0,12037626;0,11969298;0,11901357;0,11833802;0,1176663;0,1169984;0,11633429;0,11567394;0,11501735;0,11436448;0,11371532;0,11306985;0,11242803;0,11178986;0,11115532;0,11052437;0,10989701;0,1092732;0,10865294;0,1080362;0,10742296;0,1068132;0,1062069;0,10560404;0,10500461;0,10440858;0,10381593;0,10322664
"Isbells";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0020588828;0,010851204;0,022844786;0,032283881;0,038483206;0,055572071;0,07581989;0,08625619;0,087328444;0,086832745;0,086339861;0,085849774;0,092146893;0,1077921;0,12385602;0,13127442;0,13097625;0,1302328;0,12949356;0,12875853;0,12802766;0,12730094;0,12657835;0,12585986;0,12514545;0,12443509;0,12372877;0,12302645;0,12232812;0,12163376;0,12094333;0,12025683;0,11957422;0,11889549;0,11822061;0,11754956;0,11688232;0,11621886;0,11555918;0,11490323;0,11425101;0,1136025;0,11295766;0,11231648;0,11167895;0,11104503;0,11041471;0,10978797;0,10916479;0,10854514;0,10792901;0,10731638;0,10670722;0,10610153;0,10549927;0,10490043;0,10430499;0,10371292;0,10312422
"Gregory Alan Isakov";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0020588828;0,010851204;0,022844786;0,032283881;0,038483206;0,055572071;0,07581989;0,08625619;0,087328444;0,086832745;0,086339861;0,085849774;0,092146893;0,1077921;0,12385602;0,13127442;0,13097625;0,1302328;0,12949356;0,12875853;0,12802766;0,12730094;0,12657835;0,12585986;0,12514545;0,12443509;0,12372877;0,12302645;0,12232812;0,12163376;0,12094333;0,12025683;0,11957422;0,11889549;0,11822061;0,11754956;0,11688232;0,11621886;0,11555918;0,11490323;0,11425101;0,1136025;0,11295766;0,11231648;0,11167895;0,11104503;0,11041471;0,10978797;0,10916479;0,10854514;0,10792901;0,10731638;0,10670722;0,10610153;0,10549927;0,10490043;0,10430499;0,10371292;0,10312422
"Robin Schulz";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,013789544;0,0470906;0,075085736;0,084206812;0,08406785;0,083590659;0,083116178;0,08264439;0,082175279;0,081708832;0,081245032;0,080783865;0,080325316;0,079869369;0,079416011;0,078965225;0,081813779;0,094169728;0,10991796;0,11603942;0,11602724;0,11536864;0,11471377;0,11406263;0,11341518;0,11277141;0,11213129;0,11149481;0,11086193;0,11023265;0,10960694;0,10898479;0,10836616;0,10775105;0,10713943;0,10653128;0,10592658;0,10532531;0,10472746;0,104133;0,10354192;0,10295419
"The Cinematics";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0002514215;0,0055009162;0,01730516;0,028803356;0,032954735;0,032767675;0,032581678;0,032396736;0,032212844;0,032029996;0,031848186;0,031667407;0,031487655;0,031308924;0,031131206;0,031154509;0,034473153;0,044833518;0,056082285;0,059985192;0,059644701;0,06208456;0,070075916;0,079012565;0,083222966;0,083222017;0,082749628;0,08227992;0,081812879;0,081348489;0,080886734;0,080427601;0,079971074;0,079517138;0,079065779;0,078869725;0,082381772;0,092105563;0,09942543;0,1008479;0,10027546;0,099706275;0,099140317;0,098577572;0,098018021;0,097461646;0,096908429;0,096358353;0,095811399;0,095267549;0,094726787;0,094189094;0,093654453;0,093122847;0,092594258;0,09206867;0,091546065;0,091026427;0,090509738;0,089995982;0,089485142;0,088977202;0,088472145;0,087969955;0,087470616;0,086974111;0,086480424;0,085989539;0,085501441;0,085016114;0,084533541;0,084053707;0,083576597;0,083102196;0,082630487;0,082161456;0,081695087;0,081231365;0,080770275;0,080311803;0,079855933;0,079402651;0,078951942;0,078503791;0,078058183;0,077615106;0,077174543;0,076736481;0,076300905;0,075867802;0,075437158;0,075008957;0,074583188;0,074159835;0,073738885;0,073320325;0,07290414;0,072490318;0,075524377;0,088151966;0,10315975;0,10954078;0,10984433;0,10922083;0,10860086;0,10798442;0,10737147;0,106762;0,106156;0,10555343;0,10495428;0,10435853;0,10376617;0,10317717;0,10259151
"The Sweet Remains";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0030267401;0,01303606;0,024697523;0,032499715;0,03756649;0,054660559;0,074913552;0,085354996;0,086432366;0,085941754;0,085453927;0,084968869;0,091270988;0,10692116;0,12299003;0,13041334;0,13012007;0,12938147;0,12864707;0,12791684;0,12719075;0,12646878;0,12575091;0,12503712;0,12432738;0,12362166;0,12291996;0,12222223;0,12152847;0,12083864;0,12015273;0,11947072;0,11879257;0,11811827;0,1174478;0,11678114;0,11611826;0,11545915;0,11480377;0,11415212;0,11350416;0,11285988;0,11221926;0,11158228;0,11094891;0,11031913;0,10969293;0,10907029;0,10845118;0,10783558;0,10722348;0,10661485;0,10600968;0,10540794;0,10480962;0,1042147;0,10362315;0,10303496;0,10245011
